result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_410_6.aux,410,0,410,164,206,0,614,164,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_5.aux,310,0,310,124,164,0,456,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_2.aux,360,0,360,144,179,0,541,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_3.aux,310,0,310,124,157,0,463,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_110_4.aux,110,0,110,44,50,0,170,44,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_10.aux,460,0,460,184,217,0,703,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_1.aux,460,0,460,184,227,0,693,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_5.aux,10,0,10,4,4,0,16,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_410_4.aux,410,0,410,164,187,0,633,164,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_9.aux,460,0,460,184,224,0,696,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_6.aux,310,0,310,124,148,0,472,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_4.aux,10,0,10,4,6,0,14,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_60_2.aux,60,0,60,24,35,0,85,24,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_7.aux,10,0,10,4,5,0,15,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_110_5.aux,110,0,110,44,52,0,168,44,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_4.aux,310,0,310,124,152,0,468,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_410_10.aux,410,0,410,164,201,0,619,164,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_9.aux,10,0,10,4,3,0,17,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_60_9.aux,60,0,60,24,26,0,94,24,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_3.aux,160,0,160,64,86,0,234,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_8.aux,460,0,460,184,256,0,664,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_5.aux,160,0,160,64,83,0,237,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_60_4.aux,60,0,60,24,32,0,88,24,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_10.aux,360,0,360,144,172,0,548,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_8.aux,310,0,310,124,154,0,466,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_210_9.aux,210,0,210,84,103,0,317,84,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_2.aux,10,0,10,4,5,0,15,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_210_6.aux,210,0,210,84,115,0,305,84,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_210_5.aux,210,0,210,84,110,0,310,84,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_260_5.aux,260,0,260,104,132,0,388,104,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_1.aux,360,0,360,144,181,0,539,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_110_6.aux,110,0,110,44,55,0,165,44,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_1.aux,160,0,160,64,80,0,240,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_2.aux,160,0,160,64,76,0,244,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_260_4.aux,260,0,260,104,125,0,395,104,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_4.aux,160,0,160,64,81,0,239,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_8.aux,160,0,160,64,85,0,235,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_110_8.aux,110,0,110,44,54,0,166,44,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_410_2.aux,410,0,410,164,189,0,631,164,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_110_3.aux,110,0,110,44,55,0,165,44,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_60_1.aux,60,0,60,24,29,0,91,24,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_210_3.aux,210,0,210,84,119,0,301,84,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_3.aux,10,0,10,4,4,0,16,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_210_7.aux,210,0,210,84,102,0,318,84,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_2.aux,460,0,460,184,249,0,671,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_7.aux,460,0,460,184,254,0,666,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_160_10.aux,160,0,160,64,83,0,237,64,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_410_1.aux,410,0,410,164,196,0,624,164,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_8.aux,360,0,360,144,170,0,550,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_4.aux,360,0,360,144,184,0,536,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_2.aux,310,0,310,124,154,0,466,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_6.aux,360,0,360,144,172,0,548,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_7.aux,310,0,310,124,170,0,450,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_360_5.aux,360,0,360,144,194,0,526,144,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_8.aux,10,0,10,4,4,0,16,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_260_1.aux,260,0,260,104,135,0,385,104,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_260_3.aux,260,0,260,104,120,0,400,104,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_310_10.aux,310,0,310,124,157,0,463,124,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_460_6.aux,460,0,460,184,222,0,698,184,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_10_10.aux,10,0,10,4,5,0,15,4,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_260_2.aux,260,0,260,104,126,0,394,104,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_260_7.aux,260,0,260,104,129,0,391,104,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XUWANG/bmilplib_110_10.aux,110,0,110,44,63,0,157,44,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-3.aux,500,0,500,200,254,0,746,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-10.aux,700,0,700,280,381,0,1019,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-6.aux,500,0,500,200,255,0,745,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-1.aux,600,0,600,240,315,0,885,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-2.aux,800,0,800,320,375,0,1225,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-1.aux,1000,0,1000,400,501,0,1499,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-9.aux,1000,0,1000,400,502,0,1498,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-5.aux,900,0,900,360,449,0,1351,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-3.aux,700,0,700,280,349,0,1051,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-10.aux,600,0,600,240,292,0,908,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-5.aux,800,0,800,320,407,0,1193,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-2.aux,900,0,900,360,453,0,1347,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-3.aux,800,0,800,320,417,0,1183,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-4.aux,800,0,800,320,402,0,1198,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-4.aux,600,0,600,240,302,0,898,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-4.aux,900,0,900,360,455,0,1345,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-9.aux,800,0,800,320,384,0,1216,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-4.aux,700,0,700,280,352,0,1048,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-8.aux,700,0,700,280,328,0,1072,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-6.aux,700,0,700,280,362,0,1038,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-9.aux,900,0,900,360,467,0,1333,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-9.aux,700,0,700,280,354,0,1046,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-7.aux,600,0,600,240,294,0,906,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-8.aux,800,0,800,320,364,0,1236,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-10.aux,1000,0,1000,400,483,0,1517,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-2.aux,600,0,600,240,270,0,930,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-4.aux,500,0,500,200,235,0,765,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-6.aux,900,0,900,360,454,0,1346,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-1.aux,800,0,800,320,394,0,1206,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-9.aux,600,0,600,240,290,0,910,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-5.aux,500,0,500,200,259,0,741,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-8.aux,1000,0,1000,400,508,0,1492,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-10.aux,800,0,800,320,402,0,1198,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-8.aux,600,0,600,240,305,0,895,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-9.aux,500,0,500,200,232,0,768,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-7.aux,800,0,800,320,439,0,1161,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-1.aux,500,0,500,200,251,0,749,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-1.aux,900,0,900,360,459,0,1341,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-2.aux,700,0,700,280,329,0,1071,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-7.aux,1000,0,1000,400,475,0,1525,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-2.aux,500,0,500,200,274,0,726,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-3.aux,900,0,900,360,421,0,1379,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-8.aux,900,0,900,360,448,0,1352,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-7.aux,700,0,700,280,339,0,1061,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-3.aux,600,0,600,240,298,0,902,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-1.aux,700,0,700,280,348,0,1052,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-5.aux,600,0,600,240,295,0,905,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-2.aux,1000,0,1000,400,473,0,1527,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge700-5.aux,700,0,700,280,372,0,1028,280,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge600-6.aux,600,0,600,240,296,0,904,240,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-6.aux,1000,0,1000,400,482,0,1518,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-7.aux,900,0,900,360,463,0,1337,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-7.aux,500,0,500,200,227,0,773,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-8.aux,500,0,500,200,254,0,746,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-5.aux,1000,0,1000,400,496,0,1504,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-3.aux,1000,0,1000,400,512,0,1488,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge500-10.aux,500,0,500,200,260,0,740,200,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge900-10.aux,900,0,900,360,458,0,1342,360,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge1000-4.aux,1000,0,1000,400,501,0,1499,400,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/XULARGE/xuLarge800-6.aux,800,0,800,320,398,0,1202,320,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-5188808-nattai_0_100.aux,7272,0,7272,29452,288,148,14256,29304,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/comp21-2idx_50_50.aux,5432,0,5431,7019,5431,139,1887,6880,1,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/ic97_potential_50_50.aux,364,0,364,523,346,0,348,523,0,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/buildingenergy_50_50.aux,77489,0,77489,138797,26287,0,121291,138797,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-2657525-crna_50_50.aux,262,0,262,171,262,31,174,140,0,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos5_50_50.aux,32,0,31,31,21,0,42,31,1,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-3754480-nidda_50_50.aux,127,0,126,201,50,0,102,201,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/cost266-UUE_50_50.aux,2081,0,2080,723,0,0,2251,723,1,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/supportcase42_50_50.aux,9733,0,9733,9219,1026,0,9220,9219,0,0,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-1582420_0_100.aux,5050,0,5050,10180,5050,5008,5050,5172,1,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-662469_50_50.aux,9118,0,9117,542,9117,65,9118,477,1,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-3216931-puriri_0_100.aux,1778,0,1777,5989,1777,1007,1778,4982,0,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/qap10_0_100.aux,2075,0,2075,1820,2075,0,2075,1820,1,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos-4763324-toguru_50_50.aux,26797,0,26796,53477,26796,13340,13342,40137,0,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos5_0_100.aux,32,0,31,63,21,0,42,63,1,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/exp-1-500-5-5_50_50.aux,495,0,495,275,101,0,568,275,0,1,
result,/home/henri/Downloads/collection_min_min_name_based/general-bilevel/mixed-integer/MIPLIB2017/neos17_0_100.aux,268,0,267,486,82,0,453,486,0,1,
