result,instance,standard_TL,method,status,reason,has_large_scaled,iteration,total_time,master_time,adver_time,best_bound,best_obj,rel_gap,abs_gap,adversarial_unexpected_status,with_heuristic,n_facilities,n_customers,Gamma,blank
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__8.txt,60.000000,CG,   Optimal,   Proved,0,14,71.8637,68.2868,3.38321,0,0,0,0,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__5.txt,120.000000,CG,   Optimal,   Proved,0,12,25.9056,23.0774,2.67406,-521,-521,1.76313e-11,9.1859e-11,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,6,10881.23,10272.51,608.54,-8028.00,-6733.00,19.23,1295.00,  Feasible,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,120.000000,CG,   Optimal,   Proved,1,12,924.86,923.93,0.69,0.00,0.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__9.txt,60.000000,CG,   Optimal,   Proved,1,14,10800.35,10786.99,13.14,-1422.00,-63.00,2157.14,1359.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,60.000000,CG,   Optimal,   Proved,0,13,3.65746,2.9773,0.578927,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__0.txt,inf,STD,Infeasible,        -,1,2,10801,10794.2,6.63105,1e+20,-5495,1.81984e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__1.txt,60.000000,CG,  Feasible, ObjLimit,0,10,15.4391,12.183,3.13466,-1010,-1010,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,120.000000,CG,   Optimal,   Proved,0,16,104.731,103.539,0.992465,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.26,10789.78,10.33,-4064.00,-1751.00,132.10,2313.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,19,1126.48,1121.34,4.85,0.00,0.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__2.txt,120.000000,CG,Infeasible,TimeLimit,1,4,10800.63,10601.60,198.74,100000000000000000000.00,-6278.00,1592863969416985344.00,100000000000000000000.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,6,10800.11,10731.27,68.67,-11110.00,-7114.00,56.17,3996.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__8.txt,60.000000,CG,   Optimal,   Proved,0,11,72.1275,71.4148,0.582252,0,0,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,1,10800.07,10799.93,0.11,-11729.00,0.00,11729000000000000.00,11729.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__6.txt,120.000000,CG,   Optimal,   Proved,0,11,7.98272,7.16862,0.631702,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__1.txt,inf,STD,Infeasible,        -,1,5,10801.6,10541.3,260.054,1e+20,-8681,1.15194e+18,1e+20,,0,25,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__1.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.29,10519.94,280.20,-18181.00,-10253.00,77.32,7928.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__7.txt,120.000000,CG,   Optimal,   Proved,1,19,10800.49,10796.96,3.21,-1125.00,0.00,1125000000000000.00,1125.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,4,10800.19,9988.25,811.82,-11949.00,-10166.00,17.54,1783.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,4,10800.33,10711.40,88.73,-13121.00,-12600.00,4.13,521.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__4.txt,120.000000,CG,   Optimal,   Proved,0,7,1.70596,1.07298,0.526701,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__2.txt,60.000000,CG,   Optimal,   Proved,0,8,8.59583,6.64992,1.87365,-1943,-1943,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__0.txt,inf,STD,Infeasible,        -,1,3,10803.4,10788.6,14.7705,1e+20,-5519,1.81192e+18,1e+20,,0,25,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__5.txt,inf,STD,   Optimal,   Proved,0,14,35.1885,33.9408,1.07037,0,0,0,0,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__9.txt,120.000000,CG,   Optimal,   Proved,1,18,1742.44,1737.28,4.79,0.00,0.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__3.txt,inf,STD,Infeasible,        -,1,4,10811,10690.2,120.656,1e+20,-13832,7.22961e+17,1e+20,,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.58,8790.67,2009.58,-22781.00,-22105.00,3.06,676.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,16,579.60,578.30,1.06,0.00,0.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__9.txt,120.000000,CG,   Optimal,   Proved,0,2,166.892,116.718,50.1255,-13802,-6071,127.343,7731,  Feasible,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,60.000000,CG,   Optimal,   Proved,0,8,1.24223,0.967231,0.21315,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,1,10800.17,10799.72,0.36,-14694.00,-1.00,1469300.00,14693.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__4.txt,inf,STD,   Optimal,   Proved,0,9,2.1752,1.51101,0.557752,0,0,0,0,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,8,10800.41,10786.31,13.85,-4051.00,-2317.00,74.84,1734.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__2.txt,120.000000,CG,   Optimal,   Proved,0,14,22.8418,21.6906,1.02516,-36,-36,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__7.txt,120.000000,CG,   Optimal,   Proved,0,9,5.30778,4.98545,0.242,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,60.000000,CG,  Feasible, ObjLimit,0,6,0.848461,0.607092,0.187859,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__2.txt,60.000000,CG,   Optimal,   Proved,0,14,22.8486,21.7151,1.009,-36,-36,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__2.txt,inf,STD,Infeasible,        -,1,3,10801.2,10687.1,113.915,1e+20,-4630,2.15983e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__8.txt,inf,STD,Infeasible,        -,1,3,10815.5,10812.1,3.3751,1e+20,-2986,3.34896e+18,1e+20,,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.54,10797.37,2.94,-11440.00,-3224.00,254.84,8216.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__0.txt,inf,STD,Infeasible,        -,1,2,10826.8,10794.7,32.0662,1e+20,-8174,1.22339e+18,1e+20,,0,25,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.35,10799.37,0.84,-9626.00,-2470.00,289.72,7156.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__4.txt,60.000000,CG,   Optimal,   Proved,1,9,10800.43,10736.58,63.59,-6145.00,-6135.00,0.16,10.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,7,2513.46,2221.23,292.01,-6227.00,-6227.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__7.txt,120.000000,CG,Infeasible,TimeLimit,1,3,10800.30,10799.35,0.81,100000000000000000000.00,-328.00,30487804878039486464.00,100000000000000000000.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.29,10796.67,3.47,-11210.00,-4545.00,146.64,6665.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.49,10794.84,5.43,-10982.00,-3021.00,263.52,7961.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__7.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.29,10694.38,105.72,-14211.00,-7910.00,79.66,6301.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__2.txt,120.000000,CG,   Optimal,   Proved,0,4,0.520445,0.197661,0.272879,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__8.txt,inf,STD,   Optimal,   Proved,0,10,10022.6,10021.7,0.687042,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.38,10695.51,104.72,-15303.00,-8801.00,73.88,6502.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,4,10800.23,10796.64,3.47,-4121.00,-1344.00,206.62,2777.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__5.txt,inf,STD,Infeasible,        -,1,3,10807.8,10805.8,1.98693,1e+20,-2406,4.15628e+18,1e+20,,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__1.txt,inf,STD,   Optimal,   Proved,0,7,0.747569,0.36784,0.323004,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__7.txt,120.000000,CG,Infeasible,TimeLimit,1,1,10800.19,10799.89,0.22,100000000000000000000.00,0.00,100000000000000005366162204393472.00,100000000000000000000.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.20,10793.09,7.01,-11747.00,-5495.00,113.78,6252.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__3.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.30,10788.22,11.89,-3170.00,-2319.00,36.70,851.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.30,10799.65,0.51,-8717.00,-1229.00,609.28,7488.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.21,10793.93,6.18,-3491.00,-2330.00,49.83,1161.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,60.000000,CG,   Optimal,   Proved,0,13,3.73631,3.04673,0.585191,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__4.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.34,10791.71,8.49,-9328.00,-3204.00,191.14,6124.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__2.txt,60.000000,CG,Infeasible,TimeLimit,1,4,10800.63,10601.79,198.55,100000000000000000000.00,-6278.00,1592863969416985344.00,100000000000000000000.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__3.txt,120.000000,CG,   Optimal,   Proved,1,7,10800.36,10693.16,106.99,-3486.00,-3486.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,12,6.90993,6.44202,0.365177,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__5.txt,inf,STD,Infeasible,        -,1,5,10800.8,10786.4,14.2971,1e+20,-3602,2.77624e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__5.txt,60.000000,CG,Infeasible,TimeLimit,1,2,10800.37,10799.04,1.18,100000000000000000000.00,-2449.00,4083299305838951424.00,100000000000000000000.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__0.txt,120.000000,CG,   Optimal,   Proved,1,6,3482.40,3306.04,176.20,-7061.00,-7061.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.31,10790.01,10.17,-9609.00,-4847.00,98.25,4762.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__7.txt,inf,STD,Infeasible,        -,1,2,10815.6,10707.5,107.869,1e+20,-7910,1.26422e+18,1e+20,,0,25,80,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__3.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.35,10688.94,111.21,-3486.00,-3486.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__3.txt,inf,STD,Infeasible,        -,1,4,10810,10505.4,304.368,1e+20,-8911,1.12221e+18,1e+20,,0,25,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.26,10799.02,1.13,-8858.00,-2317.00,282.30,6541.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__4.txt,120.000000,CG,   Optimal,   Proved,0,9,5.35906,4.77096,0.480341,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__7.txt,inf,STD,Infeasible,        -,1,8,10800.9,10799.2,1.59343,1e+20,-487,2.05339e+19,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__2.txt,60.000000,CG,   Optimal,   Proved,0,4,0.534396,0.20584,0.278258,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.20,10793.97,6.14,-7735.00,-2330.00,231.97,5405.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.01,10769.46,30.34,-6332.00,-4404.00,43.78,1928.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__0.txt,60.000000,CG,   Optimal,   Proved,0,10,10.649,7.113,3.41525,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.18,10780.59,19.51,-7820.00,-6003.00,30.27,1817.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,21,7134.81,7086.23,48.06,-968.00,-968.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__7.txt,inf,STD,Infeasible,        -,1,4,10804.2,10748.9,55.183,1e+20,-3784,2.64271e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__1.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.30,10799.31,0.85,-9626.00,-2470.00,289.72,7156.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,4,10800.33,10706.07,94.05,-13121.00,-12600.00,4.13,521.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__3.txt,inf,STD,Infeasible,        -,1,3,10808.3,10807.3,0.88895,1e+20,-1858,5.38213e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.14,10780.58,19.48,-10145.00,-6003.00,69.00,4142.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,7,10800.33,10709.65,90.49,-8797.00,-7276.00,20.90,1521.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.19,10793.78,6.30,-10622.00,-5683.00,86.91,4939.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__3.txt,60.000000,CG,   Optimal,   Proved,0,3,109.178,103.086,6.02318,-16111,-8349,92.9692,7762,Infeasible,1,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,3,11298.79,9189.56,2109.05,-11826.00,-8271.00,42.98,3555.00,  Feasible,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,6,3047.44,2623.50,423.76,-6411.00,-6411.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__7.txt,inf,STD,Infeasible,        -,1,2,10836.4,10703.8,132.515,1e+20,-7263,1.37684e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,9,308.98,308.09,0.76,0.00,0.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.21,10799.22,0.89,-5460.00,-790.00,591.14,4670.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__8.txt,60.000000,CG,Infeasible,TimeLimit,1,2,10800.20,10794.53,5.57,100000000000000000000.00,-5926.00,1687478906513639936.00,100000000000000000000.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.02,10763.05,36.83,-11185.00,-7114.00,57.23,4071.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__7.txt,inf,STD,Infeasible,        -,1,4,10800.7,10777.1,23.5151,1e+20,-5552,1.80115e+18,1e+20,,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,13,10800.62,10736.78,63.43,-3265.00,-3102.00,5.25,163.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__9.txt,inf,STD,Infeasible,        -,1,6,10809.5,10806.8,2.64034,1e+20,-1665,6.00601e+18,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__1.txt,60.000000,CG,   Optimal,   Proved,0,12,3.48593,2.17168,1.12413,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__9.txt,inf,STD,Infeasible,        -,1,8,10802.1,10788.8,13.1101,1e+20,-2023,4.94315e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__9.txt,inf,STD,Infeasible,        -,1,3,10815,10745.8,69.1364,1e+20,-9861,1.0141e+18,1e+20,,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__3.txt,120.000000,CG,   Optimal,   Proved,0,15,23.95,20.6284,3.20109,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__8.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.52,10791.94,8.36,-10436.00,-4542.00,129.77,5894.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__9.txt,60.000000,CG,   Optimal,   Proved,1,19,1088.06,1082.78,4.98,0.00,0.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.33,10799.60,0.59,-7227.00,-650.00,1011.85,6577.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,inf,STD,   Optimal,   Proved,0,16,108.254,107.024,1.02706,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,6,10800.31,10554.69,245.44,-5961.00,-5012.00,18.93,949.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__3.txt,120.000000,CG,Infeasible,TimeLimit,1,2,10800.41,10192.35,607.91,100000000000000000000.00,-8600.00,1162790697674405120.00,100000000000000016384.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__2.txt,120.000000,CG,   Optimal,   Proved,0,8,8.88155,6.87777,1.93002,-1943,-1943,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,25,7084.88,7078.59,5.83,-1863.00,-1863.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,7,1918.19,1788.70,129.27,-3368.00,-3368.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,5,3100.82,2892.05,208.62,-8311.00,-8311.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,10,488.59,487.72,0.69,0.00,0.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,6,3355.88,3181.44,174.29,-7061.00,-7061.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__4.txt,120.000000,CG,   Optimal,   Proved,1,23,10800.43,10795.27,4.75,-5.00,0.00,5000000000000.00,5.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__4.txt,120.000000,CG,Infeasible,TimeLimit,1,2,10800.36,10350.57,449.63,100000000000000000000.00,-9554.00,1046682018002919808.00,100000000000000016384.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__1.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.17,10788.40,11.69,-12644.00,-7114.00,77.73,5530.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__2.txt,60.000000,CG,   Optimal,   Proved,1,3,10802.79,10692.67,110.04,-10126.00,-4889.00,107.12,5237.00,  Feasible,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__4.txt,120.000000,CG,   Optimal,   Proved,0,7,1.67368,1.07188,0.49709,0,0,0,0,,1,10,40,4,
