interKP-100-100-2-7,filemosi,3600.012036,510.0
OR30x500-0.75_10.dat-100,filemosi,3600.014461,88645.0
OR30x100-0.75_1.dat-50,filemosi,3600.107022,16245.0
interKP-100-100-6-2,filemosi,3600.008575,832.0
K5010W03.KNP,filemosi,0.060019,526.0
OR30x500-0.25_10.dat-0,filemosi,-1,None
general20-20-10-20-20-1,filemosi,0.289944,100008.0
OR5x100-0.75_6.dat-0,filemosi,3600.022916,9807.0
bmilplib_210_4,filemosi,1.224802,-162.198549
rndgraph-50_1-5-3_001,filemosi,3.053918,3.0
weish04.dat-50,filemosi,1.179455,1027.0
interKP-400-100-9-10,filemosi,2.591997,0.0
K5020W08.KNP,filemosi,4.058166,3117.0
OR5x250-0.75_8.dat-100,filemosi,3600.009742,37292.0
interKP-500-100-1-7,filemosi,3600.036854,4129.0
neos-5052403-cygnet_50_50,filemosi,-1,None
interKP-300-100-2-10,filemosi,12.462745,10.0
interKP-300-100-9-8,filemosi,1.614771,0.0
interKP-400-100-2-10,filemosi,3600.012126,115.0
interKP-500-100-2-10,filemosi,3600.01828,265.0
glass-sc_50_50,filemosi,0.200389,107.0
weish11.dat-50,filemosi,11.167755,584.0
OR10x100-0.25_1.dat-0,filemosi,3602.568126,23041.0
weish20.dat-50,filemosi,3600.006528,2175.0
OR10x250-0.25_9.dat-0,filemosi,-1,None
xuLarge700-6,filemosi,32.182636,-93.285714
OR10x100-0.50_4.dat-50,filemosi,3600.132257,35949.0
OR5x100-0.25_7.dat-0,filemosi,3600.051396,23080.0
interKP-400-100-8-10,filemosi,7.351779,24.0
K5040W12.KNP,filemosi,375.743638,3817.0
normalClique40-90-2,filemosi,3600.147088,9.0
interKP-400-100-7-2,filemosi,3600.011528,3866.0
interKP-400-100-1-2,filemosi,3600.03271,7098.0
interKP-400-100-2-9,filemosi,3600.011127,469.0
interKP-200-100-6-10,filemosi,1.957503,12.0
BCPIns_12_7_9.txt_trad.txt_K12,filemosi,1.107955,3.0
2AP05-15,filemosi,0.09686,-48.0
weish06.dat-50,filemosi,77.867107,1369.0
OR30x250-0.25_8.dat-100,filemosi,3600.083989,60743.0
interdiction35-9,filemosi,0.455598,80.0
OR10x250-0.25_7.dat-0,filemosi,-1,None
OR5x500-0.75_1.dat-0,filemosi,3657.158579,285934.0
2AP05-2,filemosi,0.100459,-46.0
interKP-100-100-3-10,filemosi,1586.903362,263.0
OR5x100-0.50_4.dat-50,filemosi,3600.085535,33560.0
weish11.dat-100,filemosi,39.223577,2827.0
nursesched-medium-hint03_50_50,filemosi,7.678442,1e+20
OR5x250-0.25_3.dat-100,filemosi,3600.126874,59396.0
OR10x100-0.25_9.dat-0,filemosi,3604.729224,20793.0
OR5x250-0.50_9.dat-0,filemosi,3605.175813,83728.0
OR10x250-0.25_3.dat-0,filemosi,-1,None
interKP-500-100-7-9,filemosi,3600.016822,584.0
trento1_0_100,filemosi,3600.34058,9999999999.830395
rndgraph-50_1-3-3_012,filemosi,5.133689,7.0
normalClique60-70-6,filemosi,3600.270977,8.0
normalClique40-90-10,filemosi,3600.246873,9.0
OR5x500-0.50_4.dat-0,filemosi,-1,None
neos-4738912-atrato_0_100,filemosi,0.158827,2426337039.290379
normalClique40-70-7,filemosi,3600.034122,6.0
interKP-300-100-3-3,filemosi,-1,None
OR30x500-0.25_8.dat-100,filemosi,3600.029679,120879.0
interKP-500-100-1-6,filemosi,3600.030314,5150.0
normalClique50-70-10,filemosi,3600.292943,7.0
pet4.dat-100,filemosi,0.751596,2505.0
OR30x500-0.75_2.dat-0,filemosi,-1,None
xuLarge700-1,filemosi,52.754175,-113.994411
OR5x500-0.25_2.dat-0,filemosi,3668.973911,113294.0
interKP-400-100-8-5,filemosi,3600.030403,11046.0
OR10x100-0.25_3.dat-100,filemosi,3600.02717,26278.0
interKP-300-100-3-6,filemosi,3600.021221,3061.0
pet5.dat-100,filemosi,6.604318,3025.0
general20-20-10-20-20-2,filemosi,1.488171,99926.0
sento1.dat-0,filemosi,208.184849,552.0
OR10x500-0.75_9.dat-100,filemosi,3600.025185,96569.0
interKP-200-100-2-6,filemosi,3600.011061,1612.0
BCPIns_10_9_9.txt_trad.txt_K10,filemosi,0.836483,3.0
OR30x500-0.75_7.dat-0,filemosi,-1,None
OR30x500-0.75_9.dat-50,filemosi,-1,None
OR5x500-0.75_1.dat-50,filemosi,3600.034959,89352.0
OR5x250-0.75_7.dat-100,filemosi,3600.012061,36961.0
interKP-200-100-7-3,filemosi,3600.011003,2808.0
interKP-200-100-7-8,filemosi,3600.015448,586.0
plusBCPIns_8_9_8,filemosi,0.244691,3.0
T1-10-2,filemosi,23.481681,-192.0
OR30x100-0.50_4.dat-100,filemosi,3600.079123,29241.0
K5050W19.KNP,filemosi,3600.006503,6393.0
plusBCPIns_10_7_10,filemosi,0.28005,3.0
rndgraph-80_1-3-3_001,filemosi,2.635945,3.0
OR5x100-0.50_10.dat-50,filemosi,3600.111787,32704.0
interKP-500-100-8-10,filemosi,3600.019576,254.0
K5020W20.KNP,filemosi,0.656684,1949.0
OR5x100-0.50_4.dat-100,filemosi,3600.025861,33053.0
K5020W10.KNP,filemosi,1.138044,2098.0
plusBCPIns_12_9_2,filemosi,1.553478,3.0
OR30x100-0.75_6.dat-50,filemosi,3600.234801,16707.0
drayage-25-23_0_100,filemosi,3600.092518,398953.771133
rndgraph-25_2-2-2_014,filemosi,1.408953,18.0
p2756-0.100000,filemosi,3600.063097,13912.0
OR30x500-0.25_8.dat-0,filemosi,-1,None
OR10x500-0.75_6.dat-0,filemosi,-1,None
OR10x500-0.25_2.dat-50,filemosi,-1,None
interdiction55-10,filemosi,25.069624,178.0
enigma-0.500000,filemosi,2.525846,0.0
interKP-100-100-4-8,filemosi,971.649814,176.0
OR30x500-0.75_1.dat-100,filemosi,3600.031981,85326.0
T1-4-1,filemosi,0.242565,-193.0
OR10x100-0.75_1.dat-0,filemosi,3600.012008,10339.0
plusBCPIns_10_9_4,filemosi,0.411337,3.0
normalClique50-70-5,filemosi,3600.271107,7.0
tree-50_1-3-3_004,filemosi,19.354811,28.0
OR10x250-0.75_3.dat-100,filemosi,3600.017474,40609.0
neos-1109824_0_100,filemosi,3600.118921,480.0
OR5x500-0.75_9.dat-100,filemosi,3600.020845,87822.0
T1-7-2,filemosi,0.286238,-139.0
pb5.dat-50,filemosi,22.007519,1625.0
gmu-35-50_50_50,filemosi,3600.027021,-2372900.2019
BCPIns_10_7_4.txt_trad.txt_K8,filemosi,0.271619,3.0
general30-30-10-20-20-7,filemosi,0.553311,199699.0
interKP-500-100-4-9,filemosi,4.8126,0.0
T1-8-2,filemosi,0.288346,-163.0
bmilplib_410_2,filemosi,8.107111,-108.595288
BCPIns_12_7_6.txt_trad.txt_K12,filemosi,0.475593,3.0
OR5x100-0.50_8.dat-0,filemosi,3600.034118,31772.0
tanglegram2_0_100,filemosi,3600.03339,2342.0
OR30x500-0.50_10.dat-0,filemosi,-1,None
interKP-500-100-1-8,filemosi,3600.033192,6400.0
weish23.dat-0,filemosi,3600.00912,1273.0
normalClique50-90-6,filemosi,3600.119989,11.0
pb6.dat-0,filemosi,7.276214,292.0
K5010W12.KNP,filemosi,0.088378,1223.0
n3div36_50_50,filemosi,0.842473,142165600.0
interKP-200-100-1-1,filemosi,3600.016631,2335.0
bmilplib_210_2,filemosi,2.03995,-117.8
OR30x100-0.50_9.dat-100,filemosi,3600.061885,30590.0
netdiversion_0_100,filemosi,-1,None
BCPIns_8_9_8.txt_trad.txt_K7,filemosi,0.103332,3.0
normalClique60-90-7,filemosi,3600.359979,14.0
normalClique60-70-9,filemosi,3600.166902,8.0
bmilplib_460_7,filemosi,25.10533,-83.75
neos-2746589-doon_50_50,filemosi,0.794753,1e+20
OR5x500-0.50_7.dat-50,filemosi,3600.04439,168265.0
OR5x100-0.75_9.dat-100,filemosi,3600.127757,14273.0
interKP-500-100-1-1,filemosi,3600.043247,7290.0
vpphard_50_50,filemosi,43.670829,20699.0
K5050W01.KNP,filemosi,3600.032859,4438.0
pb5.dat-0,filemosi,12.800446,1417.0
OR10x250-0.50_2.dat-50,filemosi,3614.73039,85357.0
interKP-300-100-4-1,filemosi,3600.014873,1537.0
interKP-100-100-2-5,filemosi,3600.011756,1176.0
interKP-200-100-1-2,filemosi,3600.018156,2999.0
interKP-200-100-9-6,filemosi,0.733124,0.0
tree-80_2-2-2_002,filemosi,34.613219,63.0
general30-20-10-20-20-10,filemosi,79.718189,199778.0
OR5x100-0.75_10.dat-0,filemosi,3600.022072,9563.0
xuLarge500-3,filemosi,4.553064,-131.0
xuLarge600-3,filemosi,29.511714,-96.247934
normalClique60-90-8,filemosi,3600.10492,14.0
bmilplib_410_10,filemosi,22.225093,-153.367117
interKP-400-100-3-8,filemosi,3600.010549,1496.0
l152lav-0.500000,filemosi,3600.128798,4816.0
OR10x100-0.50_5.dat-100,filemosi,3600.070674,29760.0
OR30x250-0.50_6.dat-50,filemosi,-1,None
OR5x500-0.50_2.dat-100,filemosi,3600.063178,152375.0
interdiction50-8,filemosi,0.964682,63.0
plusBCPIns_15_7_4,filemosi,2.66788,3.0
interKP-300-100-4-7,filemosi,3600.012792,428.0
interKP-400-100-6-10,filemosi,9.427207,8.0
OR5x500-0.75_4.dat-50,filemosi,3600.024033,82812.0
p0548-0.500000,filemosi,-1,None
OR30x500-0.25_9.dat-50,filemosi,-1,None
knapsack,filemosi,0.026317,0.0
weish24.dat-0,filemosi,3600.008335,2357.0
OR30x500-0.50_7.dat-50,filemosi,-1,None
plusBCPIns_15_7_10,filemosi,2.732778,3.0
BCPIns_10_7_6.txt_trad.txt_K8,filemosi,0.179878,3.0
general20-20-10-20-20-7,filemosi,1.662056,199654.0
plusBCPIns_10_9_2,filemosi,0.508736,3.0
lectsched-4-obj_50_50,filemosi,3.420703,502.0
plusBCPIns_15_9_5,filemosi,105.422414,3.0
T1-6-2,filemosi,4.746819,-137.0
interdiction55-1,filemosi,12.102036,480.0
interKP-400-100-9-1,filemosi,3.739018,0.0
interKP-400-100-7-1,filemosi,3600.022419,1932.0
OR30x100-0.50_2.dat-0,filemosi,-1,None
K5030W01.KNP,filemosi,19.76246,2956.0
K5020W04.KNP,filemosi,1.052743,2131.0
OR5x500-0.75_6.dat-0,filemosi,3600.016432,67169.0
OR10x100-0.25_4.dat-0,filemosi,3602.664072,22068.0
general30-30-30-20-20-1,filemosi,2853.88806,206.0
gmu-35-40_50_50,filemosi,3600.040261,-2405149.5208
interKP-400-100-3-5,filemosi,-1,None
fast0507_0_100,filemosi,1.165851,61027.0
OR10x500-0.25_4.dat-50,filemosi,-1,None
general30-30-10-20-20-5,filemosi,202.344594,99916.0
OR5x250-0.25_1.dat-0,filemosi,3603.203302,56471.0
OR10x100-0.75_8.dat-0,filemosi,3600.01383,9331.0
OR5x250-0.25_7.dat-100,filemosi,3600.15241,63411.0
interKP-500-100-1-9,filemosi,3600.034935,1696.0
OR30x100-0.25_4.dat-0,filemosi,-1,None
OR5x100-0.25_3.dat-100,filemosi,3600.150853,23345.0
lectsched-4-obj_0_100,filemosi,4.95037,502.0
OR30x500-0.50_5.dat-0,filemosi,-1,None
OR5x250-0.25_6.dat-0,filemosi,3608.561584,57114.0
OR5x500-0.25_6.dat-0,filemosi,-1,None
K5030W17.KNP,filemosi,48.250082,3553.0
interKP-100-100-9-9,filemosi,0.227479,0.0
OR5x100-0.50_3.dat-50,filemosi,3600.224234,30587.0
weish13.dat-100,filemosi,112.945673,2369.0
weish07.dat-50,filemosi,115.524629,1407.0
OR5x500-0.50_8.dat-50,filemosi,3600.060542,160600.0
seymour-0.500000,filemosi,1.666043,807.0
rndgraph-80_1-3-3_012,filemosi,3.882842,3.0
OR10x250-0.75_7.dat-50,filemosi,3600.041149,38310.0
bmilplib_160_8,filemosi,0.306661,-181.4
xuLarge700-10,filemosi,33.853019,-99.0
bmilplib_460_3,filemosi,12.508052,-86.502128
OR30x250-0.75_3.dat-0,filemosi,-1,None
weish24.dat-100,filemosi,3600.004609,2208.0
OR5x100-0.75_8.dat-100,filemosi,3600.074651,15326.0
OR5x100-0.25_1.dat-100,filemosi,3600.09848,24489.0
OR5x100-0.25_2.dat-100,filemosi,3600.112122,22405.0
BCPIns_12_9_4.txt_trad.txt_K15,filemosi,1.240266,3.0
interKP-100-100-2-6,filemosi,3600.02482,788.0
OR30x100-0.25_6.dat-0,filemosi,-1,None
OR5x500-0.75_4.dat-100,filemosi,3600.036206,96443.0
interKP-300-100-2-8,filemosi,3600.012039,579.0
T1-3-3,filemosi,1.347177,-150.0
weish15.dat-0,filemosi,895.403324,759.0
OR30x100-0.50_6.dat-50,filemosi,3600.104618,31704.0
OR5x250-0.75_8.dat-50,filemosi,3600.019652,35489.0
OR30x100-0.25_4.dat-50,filemosi,3604.671382,22451.0
normalClique50-70-6,filemosi,3600.340575,7.0
bmilplib_60_6,filemosi,0.083743,-187.307692
interKP-500-100-2-6,filemosi,3600.055541,4118.0
interKP-400-100-4-8,filemosi,3600.011606,98.0
OR10x100-0.25_5.dat-100,filemosi,3600.139852,24424.0
T1-1-2,filemosi,1.713081,-127.0
seymour_50_50,filemosi,0.609864,944.0
interKP-400-100-2-8,filemosi,3600.022949,3845.0
iis-pima-cov_0_100,filemosi,0.876621,384.0
OR30x100-0.50_3.dat-0,filemosi,-1,None
OR10x250-0.50_4.dat-0,filemosi,-1,None
OR5x100-0.75_1.dat-100,filemosi,3600.009879,14256.0
OR10x100-0.50_1.dat-100,filemosi,3600.023787,30396.0
general30-30-30-20-20-8,filemosi,595.16921,99797.0
interKP-300-100-5-3,filemosi,-1,None
interdiction45-1,filemosi,2.631931,427.0
weish12.dat-0,filemosi,71.781838,778.0
OR5x100-0.75_7.dat-0,filemosi,3600.007667,9314.0
neos-4738912-atrato_50_50,filemosi,0.075446,2426337039.290379
general20-30-20-20-20-6,filemosi,37.61427,99685.0
interdiction50-3,filemosi,3600.0053,649.0
interKP-100-100-9-4,filemosi,0.318116,0.0
normalClique40-70-9,filemosi,3600.038651,5.0
OR30x250-0.50_5.dat-50,filemosi,-1,None
OR10x250-0.25_4.dat-50,filemosi,3616.914004,59137.0
tree-80_3-3-3_009,filemosi,414.284312,56.0
K5040W15.KNP,filemosi,2079.720465,3925.0
OR30x100-0.25_9.dat-0,filemosi,-1,None
OR30x500-0.50_10.dat-50,filemosi,-1,None
K5040W20.KNP,filemosi,168.531142,2875.0
OR30x100-0.75_1.dat-100,filemosi,3600.033993,16283.0
OR5x250-0.25_7.dat-50,filemosi,3600.066199,59879.0
weing5.dat-50,filemosi,0.401809,6205.0
OR5x500-0.50_2.dat-50,filemosi,3600.018503,164682.0
OR10x100-0.50_9.dat-0,filemosi,3600.055867,26721.0
interdiction45-2,filemosi,40.412838,633.0
nursesched-sprint02_0_100,filemosi,13.000759,1091.0
rndgraph-50_1-5-3_011,filemosi,129.291086,11.0
interKP-400-100-9-7,filemosi,3.114817,0.0
fast0507_50_50,filemosi,0.851645,61027.0
OR5x100-0.75_9.dat-50,filemosi,3600.107293,13330.0
OR30x100-0.25_3.dat-100,filemosi,3600.133082,24194.0
OR5x100-0.25_10.dat-100,filemosi,3600.182646,24472.0
interKP-500-100-9-10,filemosi,3.926986,0.0
plusBCPIns_15_7_8,filemosi,3.97699,3.0
interKP-200-100-1-8,filemosi,3600.009459,488.0
interKP-400-100-9-8,filemosi,2.993825,0.0
pet7.dat-50,filemosi,3134.715344,5723.0
K5050W03.KNP,filemosi,3600.00613,5275.0
bmilplib_10_3,filemosi,0.091259,-437.0
OR30x100-0.75_6.dat-100,filemosi,3600.066045,17016.0
OR5x100-0.50_10.dat-0,filemosi,3600.042672,29054.0
OR5x500-0.25_8.dat-50,filemosi,3600.405222,116503.0
2AP05-8,filemosi,0.106164,-41.0
reblock115_0_100,filemosi,3600.074936,-23389553.595665
harp2-0.500000,filemosi,3600.03002,-48776284.0
general30-30-10-20-20-4,filemosi,21.906206,99583.0
K5050W12.KNP,filemosi,3600.010798,4638.0
OR30x100-0.25_1.dat-50,filemosi,3610.431355,21146.0
BCPIns_15_7_7.txt_trad.txt_K19,filemosi,0.929831,3.0
xuLarge700-3,filemosi,38.96759,-102.652427
gmu-35-40_0_100,filemosi,3600.315065,-2405438.2456
OR30x100-0.75_8.dat-50,filemosi,3600.013022,16051.0
interKP-200-100-2-3,filemosi,3600.016633,2911.0
OR10x500-0.75_9.dat-50,filemosi,-1,None
OR30x500-0.75_9.dat-0,filemosi,-1,None
K5030W03.KNP,filemosi,21.112369,2706.0
noswot_50_50,filemosi,3600.333832,-41.0
xuLarge900-7,filemosi,134.194848,-73.130271
xuLarge800-10,filemosi,53.202296,-101.34658
OR5x250-0.75_9.dat-100,filemosi,3600.018552,37741.0
interKP-500-100-8-9,filemosi,3600.017432,1270.0
plusBCPIns_8_7_7,filemosi,0.16364,3.0
miblp_20_20_50_0110_15_1,filemosi,0.214778,-450.0
OR30x250-0.75_10.dat-0,filemosi,-1,None
xuLarge600-10,filemosi,17.159054,-111.570048
plusBCPIns_8_9_1,filemosi,0.203615,3.0
tree-50_1-3-3_014,filemosi,30.765592,28.0
K5040W02.KNP,filemosi,1453.731765,4423.0
OR10x500-0.25_2.dat-100,filemosi,3600.058457,127459.0
cap6000-0.100000,filemosi,202.57421,-1967015.0
plusBCPIns_8_9_3,filemosi,0.212412,3.0
bmilplib_360_1,filemosi,11.061035,-133.0
weish28.dat-100,filemosi,3600.060802,4077.0
interKP-500-100-2-3,filemosi,3600.071148,7013.0
OR5x500-0.75_5.dat-50,filemosi,3600.014612,89570.0
pet3.dat-100,filemosi,0.196016,1080.0
interKP-200-100-1-7,filemosi,3600.011281,1014.0
K5030W12.KNP,filemosi,7.048238,2534.0
OR30x500-0.25_6.dat-100,filemosi,3600.048759,127405.0
plusBCPIns_10_9_3,filemosi,0.570158,3.0
OR5x500-0.25_4.dat-50,filemosi,3600.415201,117107.0
miblp_20_20_50_0110_5_11,filemosi,0.021802,-426.0
OR10x250-0.25_1.dat-100,filemosi,3600.099785,60741.0
bmilplib_10_8,filemosi,0.050028,-66.5
interKP-300-100-4-8,filemosi,225.458049,45.0
interKP-200-100-5-1,filemosi,3600.017542,1321.0
miblp_20_20_50_0110_5_13,filemosi,0.155599,-519.0
OR5x250-0.25_1.dat-50,filemosi,3600.374216,57205.0
miblp_20_15_50_0110_10_9,filemosi,0.194602,-635.0
OR10x500-0.75_9.dat-0,filemosi,-1,None
OR30x100-0.25_7.dat-50,filemosi,3623.809331,22128.0
OR5x500-0.50_10.dat-50,filemosi,3600.123213,168178.0
weish25.dat-0,filemosi,3600.00799,1257.0
plusBCPIns_15_9_6,filemosi,3600.011794,4.0
2AP05-3,filemosi,0.44735,-46.0
interKP-300-100-7-10,filemosi,1.41024,0.0
square47_0_100,filemosi,-1,None
OR10x100-0.75_7.dat-100,filemosi,3600.011123,15126.0
normalClique40-90-7,filemosi,3600.125979,9.0
OR30x500-0.50_1.dat-50,filemosi,-1,None
ran14x18-disj-8_0_100,filemosi,-1,None
OR5x100-0.50_1.dat-0,filemosi,3600.049248,24080.0
toll-like_0_100,filemosi,3600.007401,1201.0
interdiction55-7,filemosi,3600.009995,371.0
OR5x500-0.75_5.dat-100,filemosi,3600.040958,91823.0
OR30x250-0.25_7.dat-50,filemosi,-1,None
p0201-0.900000,filemosi,2.325788,15025.0
interKP-400-100-6-9,filemosi,3600.017548,290.0
brazil3_0_100,filemosi,-1,None
OR30x100-0.25_10.dat-100,filemosi,3600.110452,24656.0
opm2-z7-s2_50_50,filemosi,0.207141,1e+20
p0033-0.500000,filemosi,0.137182,3095.0
bmilplib_110_1,filemosi,0.300724,-181.666667
general20-20-10-20-20-4,filemosi,77.505155,-192.0
OR10x100-0.50_3.dat-0,filemosi,3600.505831,28905.0
plusBCPIns_8_9_6,filemosi,0.163777,3.0
OR10x500-0.25_1.dat-50,filemosi,-1,None
BCPIns_10_9_3.txt_trad.txt_K10,filemosi,0.387135,3.0
OR10x500-0.25_3.dat-100,filemosi,3600.090889,125475.0
OR30x250-0.50_10.dat-0,filemosi,-1,None
general30-30-20-20-20-1,filemosi,2409.942749,70.0
s250r10_50_50,filemosi,20.40421,1e+20
OR5x250-0.75_4.dat-100,filemosi,3600.017323,39235.0
OR30x250-0.75_1.dat-100,filemosi,3600.016704,38939.0
interKP-400-100-8-1,filemosi,3600.027979,2712.0
K5020W06.KNP,filemosi,0.585061,1245.0
xuLarge600-5,filemosi,11.167158,-95.777778
miblp_20_20_50_0110_5_16,filemosi,0.245332,-833.0
OR5x500-0.75_3.dat-0,filemosi,3600.270247,98872.0
tbfp-network_50_50,filemosi,1069.677767,24.163194
interKP-500-100-5-6,filemosi,-1,None
interKP-200-100-7-6,filemosi,3600.011613,1610.0
OR5x100-0.50_9.dat-100,filemosi,3600.07173,32415.0
interKP-200-100-2-7,filemosi,3600.00765,819.0
OR30x500-0.25_9.dat-0,filemosi,-1,None
general30-30-10-20-20-1,filemosi,58.84925,16.0
tree-25_1-3-3_006,filemosi,1.824527,13.0
sp98ic_50_50,filemosi,0.899807,25062576306.08
miblp_20_15_50_0110_10_10,filemosi,0.284894,-206.0
mod010-0.100000,filemosi,3.211928,6554.0
interKP-400-100-1-7,filemosi,3600.037435,2487.0
OR5x500-0.75_9.dat-0,filemosi,3600.050745,84091.0
interKP-400-100-5-1,filemosi,3600.031934,2715.0
interKP-100-100-7-5,filemosi,3600.005417,1254.0
OR10x500-0.75_3.dat-50,filemosi,3624.348411,293661.0
plusBCPIns_10_9_5,filemosi,0.515774,3.0
OR5x250-0.50_10.dat-100,filemosi,3600.053133,75894.0
interKP-300-100-2-9,filemosi,3600.005849,186.0
interKP-200-100-4-7,filemosi,3600.007655,439.0
K5020W14.KNP,filemosi,1.397383,1999.0
OR30x250-0.75_5.dat-50,filemosi,-1,None
normalClique40-70-10,filemosi,3600.14949,5.0
l152lav-0.100000,filemosi,1.974926,4722.0
K5010W07.KNP,filemosi,0.073011,1135.0
moore90,filemosi,0.025472,-22.0
interKP-400-100-7-8,filemosi,3600.018018,896.0
bmilplib_160_4,filemosi,1.043641,-135.833333
weish23.dat-100,filemosi,3600.006899,4130.0
sento1.dat-50,filemosi,477.113643,1102.0
interKP-100-100-1-3,filemosi,3600.011626,1264.0
BCPIns_8_7_6.txt_trad.txt_K5,filemosi,0.111267,2.0
OR30x100-0.50_5.dat-100,filemosi,3600.058477,30790.0
K5030W02.KNP,filemosi,50.139443,3529.0
general30-30-30-20-20-9,filemosi,3600.025822,199671.0
neos-2657525-crna_0_100,filemosi,3600.011584,40.673722
OR10x250-0.50_9.dat-50,filemosi,3600.602243,84746.0
cov1075_0_100,filemosi,0.051094,68.0
interKP-300-100-6-2,filemosi,3600.020362,2868.0
bmilplib_60_4,filemosi,0.087104,-221.25
bmilplib_410_6,filemosi,6.511136,-151.307692
OR10x250-0.50_3.dat-50,filemosi,3602.112546,85364.0
pet4.dat-0,filemosi,1.519569,1935.0
glass-sc_0_100,filemosi,0.543521,107.0
xuLarge900-6,filemosi,100.562192,-98.396462
T1-4-2,filemosi,0.573109,-181.0
OR10x250-0.75_8.dat-100,filemosi,3600.024472,40376.0
miblp_20_20_50_0110_15_6,filemosi,10.955353,-596.0
OR30x500-0.75_3.dat-0,filemosi,-1,None
OR5x100-0.75_8.dat-50,filemosi,3600.004124,14694.0
OR10x250-0.75_1.dat-100,filemosi,3600.022633,38563.0
lseu-0.900000,filemosi,27.247181,5838.0
weish14.dat-50,filemosi,2002.417693,1020.0
general20-30-10-20-20-7,filemosi,128.290543,299889.0
interKP-100-100-9-7,filemosi,0.268707,0.0
K5050W15.KNP,filemosi,3600.106199,5050.0
normalClique60-90-10,filemosi,3600.184408,12.0
OR5x100-0.75_2.dat-100,filemosi,3600.005636,16085.0
OR10x100-0.75_3.dat-100,filemosi,3600.026354,15416.0
interKP-200-100-8-8,filemosi,3600.006926,844.0
K5020W07.KNP,filemosi,0.429467,1432.0
2AP05-24,filemosi,0.03087,-76.0
OR30x100-0.75_4.dat-50,filemosi,3600.017839,16623.0
weish19.dat-50,filemosi,3600.006811,1122.0
weish20.dat-100,filemosi,3600.015932,2216.0
general20-20-10-20-20-5,filemosi,1.5678,99724.0
interKP-400-100-1-6,filemosi,3600.053352,3809.0
OR10x250-0.75_10.dat-100,filemosi,3600.018179,39675.0
neos5_0_100,filemosi,0.527357,39.0
OR10x500-0.25_6.dat-50,filemosi,-1,None
K5030W11.KNP,filemosi,12.187195,2013.0
