pet4.dat-100,interdiction,multidimensional-knapsack,20,0,20,20,0,20,20,0,20,0,9,21,0,2505.0,optimal,hard
weish05.dat-100,interdiction,multidimensional-knapsack,30,0,30,30,0,30,30,0,30,0,4,31,0,1315.0,optimal,hard
pb1.dat-50,interdiction,multidimensional-knapsack,27,0,27,27,0,27,27,0,27,0,2,29,0,1536.0,optimal,hard
pb2.dat-100,interdiction,multidimensional-knapsack,34,0,34,34,0,34,34,0,34,0,3,35,0,1902.0,optimal,hard
weish21.dat-0,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,1,74,0,963.0,open with feasible point,hard
pb2.dat-0,interdiction,multidimensional-knapsack,34,0,34,34,0,34,34,0,34,0,1,37,0,1784.0,optimal,hard
pb7.dat-100,interdiction,multidimensional-knapsack,37,0,37,37,0,37,37,0,37,0,29,38,0,656.0,optimal,hard
weish14.dat-0,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,1,64,0,1020.0,optimal,hard
hp2.dat-100,interdiction,multidimensional-knapsack,35,0,35,35,0,35,35,0,35,0,3,36,0,3015.0,optimal,hard
pet4.dat-50,interdiction,multidimensional-knapsack,20,0,20,20,0,20,20,0,20,0,5,25,0,2445.0,optimal,hard
pb4.dat-50,interdiction,multidimensional-knapsack,29,0,29,29,0,29,29,0,29,0,1,30,0,52329.0,optimal,hard
weish21.dat-50,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,3,72,0,2610.0,open with feasible point,hard
weish16.dat-50,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,3,62,0,2266.0,open with feasible point,hard
pet2.dat-0,interdiction,multidimensional-knapsack,10,0,10,10,0,10,10,0,10,0,1,19,0,25295.0,optimal,easy
weish15.dat-100,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,4,61,0,2138.0,optimal,hard
weish07.dat-50,interdiction,multidimensional-knapsack,40,0,40,40,0,40,40,0,40,0,3,42,0,1407.0,optimal,hard
weish30.dat-50,interdiction,multidimensional-knapsack,90,0,90,90,0,90,90,0,90,0,3,92,0,2325.0,open with feasible point,hard
weing6.dat-50,interdiction,multidimensional-knapsack,28,0,28,28,0,28,28,0,28,0,1,29,0,8103.0,optimal,easy
weish27.dat-100,interdiction,multidimensional-knapsack,90,0,90,90,0,90,90,0,90,0,4,91,0,3751.0,open with feasible point,hard
weish19.dat-0,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,1,74,0,1164.0,open with feasible point,hard
weish09.dat-100,interdiction,multidimensional-knapsack,40,0,40,40,0,40,40,0,40,0,4,41,0,1645.0,optimal,hard
weish07.dat-0,interdiction,multidimensional-knapsack,40,0,40,40,0,40,40,0,40,0,1,44,0,1185.0,optimal,hard
weish13.dat-0,interdiction,multidimensional-knapsack,50,0,50,50,0,50,50,0,50,0,1,54,0,742.0,optimal,hard
weish24.dat-100,interdiction,multidimensional-knapsack,80,0,80,80,0,80,80,0,80,0,4,81,0,2208.0,open with feasible point,hard
pb5.dat-0,interdiction,multidimensional-knapsack,20,0,20,20,0,20,20,0,20,0,1,29,0,1417.0,optimal,hard
weing1.dat-50,interdiction,multidimensional-knapsack,28,0,28,28,0,28,28,0,28,0,1,29,0,6205.0,optimal,easy
weish16.dat-100,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,4,61,0,2324.0,open with feasible point,hard
weish26.dat-0,interdiction,multidimensional-knapsack,90,0,90,90,0,90,90,0,90,0,1,94,0,1428.0,open with feasible point,hard
weish03.dat-100,interdiction,multidimensional-knapsack,30,0,30,30,0,30,30,0,30,0,4,31,0,1601.0,optimal,hard
weish26.dat-50,interdiction,multidimensional-knapsack,90,0,90,90,0,90,90,0,90,0,3,92,0,1352.0,open with feasible point,hard
weish11.dat-50,interdiction,multidimensional-knapsack,50,0,50,50,0,50,50,0,50,0,3,52,0,584.0,optimal,hard
pet2.dat-100,interdiction,multidimensional-knapsack,10,0,10,10,0,10,10,0,10,0,9,11,0,38833.0,optimal,easy
sento2.dat-50,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,15,75,0,541.0,open with feasible point,hard
pet3.dat-50,interdiction,multidimensional-knapsack,15,0,15,15,0,15,15,0,15,0,5,20,0,905.0,optimal,easy
hp1.dat-100,interdiction,multidimensional-knapsack,28,0,28,28,0,28,28,0,28,0,3,29,0,1536.0,optimal,easy
pet5.dat-0,interdiction,multidimensional-knapsack,28,0,28,28,0,28,28,0,28,0,1,37,0,2195.0,optimal,hard
hp2.dat-0,interdiction,multidimensional-knapsack,35,0,35,35,0,35,35,0,35,0,1,38,0,2278.0,optimal,hard
pb1.dat-100,interdiction,multidimensional-knapsack,27,0,27,27,0,27,27,0,27,0,3,28,0,1536.0,optimal,hard
pet6.dat-50,interdiction,multidimensional-knapsack,39,0,39,39,0,39,39,0,39,0,3,41,0,3936.0,optimal,hard
weish28.dat-100,interdiction,multidimensional-knapsack,90,0,90,90,0,90,90,0,90,0,4,91,0,4077.0,open with feasible point,hard
pb6.dat-50,interdiction,multidimensional-knapsack,40,0,40,40,0,40,40,0,40,0,15,55,0,634.0,optimal,hard
weish14.dat-50,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,3,62,0,1020.0,optimal,hard
weish23.dat-50,interdiction,multidimensional-knapsack,80,0,80,80,0,80,80,0,80,0,3,82,0,1321.0,open with feasible point,hard
weish20.dat-0,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,1,74,0,1044.0,open with feasible point,hard
weish06.dat-100,interdiction,multidimensional-knapsack,40,0,40,40,0,40,40,0,40,0,4,41,0,1369.0,optimal,hard
pet7.dat-100,interdiction,multidimensional-knapsack,50,0,50,50,0,50,50,0,50,0,4,51,0,5723.0,optimal,hard
weish01.dat-0,interdiction,multidimensional-knapsack,30,0,30,30,0,30,30,0,30,0,1,34,0,923.0,optimal,hard
weish08.dat-50,interdiction,multidimensional-knapsack,40,0,40,40,0,40,40,0,40,0,3,42,0,1369.0,optimal,hard
weish15.dat-0,interdiction,multidimensional-knapsack,60,0,60,60,0,60,60,0,60,0,1,64,0,759.0,optimal,hard
weish21.dat-100,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,4,71,0,2550.0,open with feasible point,hard
hp2.dat-50,interdiction,multidimensional-knapsack,35,0,35,35,0,35,35,0,35,0,2,37,0,2912.0,optimal,hard
weish19.dat-50,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,3,72,0,1122.0,open with feasible point,hard
pet3.dat-0,interdiction,multidimensional-knapsack,15,0,15,15,0,15,15,0,15,0,1,24,0,905.0,optimal,easy
weish13.dat-100,interdiction,multidimensional-knapsack,50,0,50,50,0,50,50,0,50,0,4,51,0,2369.0,optimal,hard
weish05.dat-50,interdiction,multidimensional-knapsack,30,0,30,30,0,30,30,0,30,0,3,32,0,1215.0,optimal,hard
weish18.dat-0,interdiction,multidimensional-knapsack,70,0,70,70,0,70,70,0,70,0,1,74,0,2091.0,open with feasible point,hard
weing4.dat-50,interdiction,multidimensional-knapsack,28,0,28,28,0,28,28,0,28,0,1,29,0,42958.0,optimal,hard
OR30x100-0.75_7.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,15,115,0,16237.0,open with feasible point,hard
OR30x100-0.50_10.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,29,101,0,30229.0,open with feasible point,hard
OR5x500-0.25_3.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,3,502,0,119653.0,open with feasible point,hard
OR30x100-0.75_3.dat-0,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,1,129,0,10021.0,open with feasible point,hard
OR10x500-0.50_8.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,5,505,0,None,open,hard
OR5x100-0.25_10.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,4,101,0,24472.0,open with feasible point,hard
OR10x250-0.75_3.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,259,0,None,open,hard
OR5x250-0.25_4.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,3,252,0,57428.0,open with feasible point,hard
OR30x250-0.75_5.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,279,0,None,open,hard
OR30x100-0.25_6.dat-0,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,1,129,0,None,open,hard
OR5x500-0.25_2.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,4,501,0,120379.0,open with feasible point,hard
OR10x100-0.25_2.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,9,101,0,26754.0,open with feasible point,hard
OR10x100-0.75_5.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,5,105,0,14307.0,open with feasible point,hard
OR10x250-0.25_6.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,259,0,None,open,hard
OR10x250-0.75_3.dat-100,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,9,251,0,40609.0,open with feasible point,hard
OR10x100-0.75_5.dat-0,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,1,109,0,9871.0,open with feasible point,hard
OR5x500-0.50_5.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,3,502,0,166081.0,open with feasible point,hard
OR10x500-0.25_4.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,509,0,None,open,hard
OR10x100-0.50_5.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,9,101,0,29760.0,open with feasible point,hard
OR5x500-0.50_5.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,4,501,0,154977.0,open with feasible point,hard
OR30x500-0.75_7.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,529,0,None,open,hard
OR30x500-0.50_10.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,15,515,0,None,open,hard
OR30x250-0.25_10.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,279,0,None,open,hard
OR10x100-0.75_10.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,5,105,0,13851.0,open with feasible point,hard
OR5x250-0.50_2.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,3,252,0,81981.0,open with feasible point,hard
OR10x500-0.75_1.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,509,0,None,open,hard
OR10x250-0.25_9.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,5,255,0,56523.0,open with feasible point,hard
OR30x500-0.75_5.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,29,501,0,94716.0,open with feasible point,hard
OR5x250-0.25_9.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,254,0,55996.0,open with feasible point,hard
OR30x500-0.25_2.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,529,0,None,open,hard
OR5x100-0.75_8.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,3,102,0,14694.0,open with feasible point,hard
OR5x500-0.75_10.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,3,502,0,82556.0,open with feasible point,hard
OR5x500-0.75_8.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,4,501,0,100903.0,open with feasible point,hard
OR30x500-0.25_10.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,29,501,0,124000.0,open with feasible point,hard
OR30x250-0.75_1.dat-100,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,29,251,0,38939.0,open with feasible point,hard
OR5x500-0.50_10.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,4,501,0,155612.0,open with feasible point,hard
OR10x250-0.25_9.dat-100,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,9,251,0,61503.0,open with feasible point,hard
OR30x100-0.25_4.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,15,115,0,20591.0,open with feasible point,hard
OR10x100-0.75_8.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,9,101,0,15509.0,open with feasible point,hard
OR30x500-0.50_9.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,529,0,None,open,hard
OR5x250-0.50_2.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,254,0,75550.0,open with feasible point,hard
OR30x500-0.50_8.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,29,501,0,146197.0,open with feasible point,hard
OR10x100-0.25_6.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,5,105,0,22885.0,open with feasible point,hard
OR5x250-0.50_1.dat-100,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,4,251,0,77836.0,open with feasible point,hard
OR5x100-0.50_4.dat-0,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,1,104,0,29983.0,open with feasible point,hard
OR5x250-0.75_7.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,3,252,0,36813.0,open with feasible point,hard
OR30x250-0.75_8.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,15,265,0,None,open,hard
OR10x500-0.75_7.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,9,501,0,82093.0,open with feasible point,hard
OR5x250-0.25_6.dat-100,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,4,251,0,63006.0,open with feasible point,hard
OR30x100-0.50_2.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,15,115,0,32059.0,open with feasible point,hard
OR5x100-0.75_7.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,4,101,0,15763.0,open with feasible point,hard
OR5x100-0.25_10.dat-0,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,1,104,0,22698.0,open with feasible point,hard
OR30x100-0.50_7.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,29,101,0,30452.0,open with feasible point,hard
OR10x250-0.25_4.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,5,255,0,57372.0,open with feasible point,hard
OR30x100-0.75_3.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,29,101,0,16498.0,open with feasible point,hard
OR5x500-0.25_6.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,504,0,None,open,hard
OR30x500-0.25_1.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,15,515,0,None,open,hard
OR30x250-0.25_2.dat-100,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,29,251,0,63145.0,open with feasible point,hard
OR5x100-0.75_5.dat-50,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,3,102,0,15106.0,open with feasible point,hard
OR10x100-0.75_8.dat-0,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,1,109,0,9331.0,open with feasible point,hard
OR5x500-0.50_8.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,3,502,0,160600.0,open with feasible point,hard
OR10x500-0.25_3.dat-50,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,5,505,0,None,open,hard
OR10x500-0.50_3.dat-100,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,9,501,0,150071.0,open with feasible point,hard
OR5x100-0.50_3.dat-100,interdiction,multidimensional-knapsack,100,0,100,100,0,100,100,0,100,0,4,101,0,29887.0,open with feasible point,hard
OR30x250-0.75_8.dat-0,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,1,279,0,None,open,hard
OR5x500-0.75_3.dat-0,interdiction,multidimensional-knapsack,500,0,500,500,0,500,500,0,500,0,1,504,0,98872.0,open with feasible point,hard
OR30x250-0.25_6.dat-50,interdiction,multidimensional-knapsack,250,0,250,250,0,250,250,0,250,0,15,265,0,None,open,hard
