result,instance,standard_TL,method,status,reason,has_large_scaled,iteration,total_time,master_time,adver_time,best_bound,best_obj,rel_gap,abs_gap,adversarial_unexpected_status,with_heuristic,n_facilities,n_customers,Gamma,blank
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__4.txt,inf,STD,Infeasible,        -,1,3,10802.5,10794.1,8.34358,1e+20,-2558,3.9093e+18,1e+20,,0,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,11,410.98,409.85,0.93,0.00,0.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__4.txt,60.000000,CG,   Optimal,   Proved,0,9,133.034,109.022,23.8877,-5975,-5975,0,0,,1,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,13,3360.79,3351.35,9.23,-4465.00,-4465.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,5,285.02,276.90,8.04,-3605.00,-3605.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,120.000000,CG,   Optimal,   Proved,0,9,22.4849,21.4168,0.923629,-163,-163,0,0,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,17,9967.82,9955.12,12.42,-1677.00,-1677.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,8,406.69,361.70,44.87,-2365.00,-2365.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,60.000000,CG,   Optimal,   Proved,0,5,0.564627,0.30675,0.215621,0,0,0,0,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__6.txt,60.000000,CG,  Feasible, ObjLimit,0,9,16.5265,15.0366,1.37887,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__3.txt,120.000000,CG,   Optimal,   Proved,1,10,2611.60,2434.28,177.11,-2920.00,-2920.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__7.txt,inf,STD,Infeasible,        -,1,8,10800.4,10798.2,2.11008,1e+20,-14,7.14286e+20,1e+20,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__3.txt,120.000000,CG,   Optimal,   Proved,1,6,10800.26,10653.27,146.82,-6172.00,-5766.00,7.04,406.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__1.txt,60.000000,CG,   Optimal,   Proved,1,10,10537.54,10447.04,90.12,-6527.00,-6527.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,4,10800.18,10454.51,345.55,-6535.00,-6535.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.37,10738.52,61.65,-4055.00,-2519.00,60.98,1536.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__5.txt,inf,STD,Infeasible,        -,1,8,10800.2,10799,1.10469,1e+20,0,1e+32,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,120.000000,CG,   Optimal,   Proved,0,3,0.23585,0.101037,0.107811,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__6.txt,120.000000,CG,  Feasible, ObjLimit,0,7,1.11839,0.757996,0.280743,0,0,0,0,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__7.txt,120.000000,CG,   Optimal,   Proved,1,14,10800.58,10796.76,3.42,-593.00,0.00,593000000000000.00,593.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,120.000000,CG,   Optimal,   Proved,0,10,4.84135,4.15933,0.561188,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,35,10800.62,10791.24,8.93,0.00,0.00,0.00,0.00,,0,10,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,17,8006.37,7911.16,94.82,-638.00,-638.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,9,1496.25,1489.91,6.21,-2706.00,-2706.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,9,5785.77,5743.94,41.63,-6582.00,-6582.00,0.00,0.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__3.txt,60.000000,CG,   Optimal,   Proved,0,7,6.50339,6.12846,0.319518,0,0,0,0,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__9.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.16,10798.50,1.57,-2024.00,-2024.00,0.00,0.00,,0,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,9,1966.20,1960.27,5.80,-1686.00,-1686.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__2.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.29,9940.79,859.32,-5562.00,-5106.00,8.93,456.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,120.000000,CG,   Optimal,   Proved,0,8,4.09409,3.39699,0.634612,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,6,626.67,619.54,7.04,-4849.00,-4849.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__8.txt,inf,STD,   Optimal,   Proved,0,7,1893.08,1887.65,5.3432,-4584,-4584,1.98406e-14,9.09495e-13,,0,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,19,2643.75,2623.86,19.45,-977.00,-977.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__0.txt,inf,STD,Infeasible,        -,1,9,10800.5,10799.2,1.10274,1e+20,0,1e+32,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__8.txt,120.000000,CG,   Optimal,   Proved,0,5,93.565,90.114,3.37295,-2059,-2059,3.53373e-13,7.27596e-12,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,60.000000,CG,   Optimal,   Proved,0,7,0.854015,0.497477,0.298172,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__4.txt,120.000000,CG,   Optimal,   Proved,1,15,10800.38,10793.20,6.93,-1804.00,-732.00,146.45,1072.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,9,10800.33,10795.28,4.85,0.00,0.00,0.00,0.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,10,2044.69,1993.56,50.89,-3896.00,-3896.00,0.00,0.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__6.txt,120.000000,CG,   Optimal,   Proved,0,9,14.3994,13.8466,0.445115,0,0,0,0,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__8.txt,inf,STD,   Optimal,   Proved,0,7,2.83244,1.31217,1.41226,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.37,10293.38,506.77,-8105.00,-7421.00,9.22,684.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,25,4867.04,4861.55,5.18,-78.00,-78.00,0.00,0.00,,1,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__0.txt,inf,STD,   Optimal,   Proved,0,15,105.461,104.534,0.80188,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__8.txt,60.000000,CG,   Optimal,   Proved,1,15,10800.60,10784.41,15.83,-1617.00,-1007.00,60.58,610.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,60.000000,CG,   Optimal,   Proved,0,5,0.560757,0.305474,0.214053,0,0,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.18,10799.58,0.52,-1079.00,0.00,1079000000000000.00,1079.00,,0,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,14,1116.43,1106.58,9.55,-129.00,-129.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,10,517.44,516.33,0.92,-453.00,-453.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,13,5216.27,5194.70,21.13,-3712.00,-3712.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,9,902.78,890.41,12.23,-1865.00,-1865.00,0.00,0.00,,1,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__6.txt,inf,STD,Infeasible,        -,1,5,10815.1,10741.7,73.2544,1e+20,-7154,1.39782e+18,1e+20,,0,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,60.000000,CG,   Optimal,   Proved,0,9,1.72206,1.18916,0.462498,-254,-254,3.58069e-13,9.09495e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,9,1101.73,1097.59,4.02,-2263.00,-2263.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__6.txt,inf,STD,   Optimal,   Proved,0,10,15.4449,13.9595,1.35804,0,0,0,0,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,9,10800.42,8803.15,1996.99,-5804.00,-5722.00,1.43,82.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__9.txt,inf,STD,   Optimal,   Proved,0,7,26.3524,25.0737,1.19078,-982,-982,9.26166e-14,9.09495e-13,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__1.txt,inf,STD,   Optimal,   Proved,0,8,33.2784,22.2806,10.8914,-969,-969,1.87718e-13,1.81899e-12,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__7.txt,120.000000,CG,   Optimal,   Proved,1,19,7568.62,7561.37,6.92,-657.00,-657.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,15,10800.61,10796.95,3.28,-538.00,0.00,538000000000000.00,538.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,13,4515.66,4506.12,9.32,-4465.00,-4465.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,9,3.03506,2.40346,0.491196,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.47,10658.10,142.10,-4423.00,-3696.00,19.67,727.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__1.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.27,10774.56,25.56,-2466.00,-1354.00,82.13,1112.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,4,10800.20,10649.57,150.51,-7815.00,-7676.00,1.81,139.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__3.txt,120.000000,CG,   Optimal,   Proved,0,8,81.7886,79.5518,2.10681,-3069,-3069,0,0,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__9.txt,120.000000,CG,   Optimal,   Proved,1,4,2847.07,2835.46,11.52,-7860.00,-7860.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__7.txt,120.000000,CG,   Optimal,   Proved,1,11,917.00,872.92,43.97,-4174.00,-4174.00,0.00,0.00,,0,10,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__0.txt,120.000000,CG,   Optimal,   Proved,1,12,2859.73,2785.40,74.13,-5758.00,-5758.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,13,27.7851,26.8018,0.828513,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__7.txt,120.000000,CG,   Optimal,   Proved,1,9,1278.41,1252.32,25.99,-5805.00,-5801.00,0.07,4.00,,0,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.28,10778.15,21.94,-3662.00,-422.00,767.77,3240.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__8.txt,inf,STD,Infeasible,        -,1,9,10802.1,10795.8,6.15469,1e+20,-1007,9.93049e+18,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,8,242.28,215.74,26.44,-1496.00,-1496.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__9.txt,120.000000,CG,   Optimal,   Proved,0,6,1.38892,0.885991,0.435895,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,6,232.26,229.40,2.78,-1917.00,-1917.00,0.00,0.00,,1,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__7.txt,120.000000,CG,   Optimal,   Proved,1,8,7020.13,6900.64,119.24,-4960.00,-4960.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,9,961.44,957.06,4.25,-2263.00,-2263.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__6.txt,120.000000,CG,   Optimal,   Proved,1,8,549.28,541.86,7.26,-1701.00,-1701.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,9,0.918415,0.518321,0.322565,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,18,5269.08,5262.97,5.81,-374.00,-374.00,0.00,0.00,,1,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,120.000000,CG,   Optimal,   Proved,0,11,1.78012,1.3389,0.349711,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__9.txt,60.000000,CG,  Feasible, ObjLimit,0,10,14.1999,11.5262,2.59106,-1304,-1304,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__7.txt,60.000000,CG,   Optimal,   Proved,1,11,906.91,898.72,7.94,-827.00,-827.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,11,586.10,581.93,3.99,-2036.00,-2036.00,0.00,0.00,,0,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__9.txt,inf,STD,Infeasible,        -,1,3,10808.9,10807.4,1.46808,1e+20,-2323,4.30478e+18,1e+20,,0,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,16,1412.10,1401.00,10.81,-702.00,-702.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,14,3000.09,2996.06,3.73,-460.00,-460.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.26,10718.75,81.35,-7154.00,-7154.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__7.txt,inf,STD,Infeasible,        -,1,5,10800.8,10791.7,9.08037,1e+20,-2572,3.88802e+18,1e+20,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__1.txt,120.000000,CG,   Optimal,   Proved,1,6,646.51,645.03,1.36,0.00,0.00,0.00,0.00,,0,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__3.txt,120.000000,CG,   Optimal,   Proved,1,13,6621.47,6563.17,57.97,-2224.00,-2224.00,0.00,0.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,60.000000,CG,   Optimal,   Proved,1,11,410.63,409.47,0.94,-0.00,0.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__6.txt,120.000000,CG,   Optimal,   Proved,0,10,2.65719,2.03135,0.545575,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,60.000000,CG,   Optimal,   Proved,0,13,43.4982,41.7894,1.5926,-78,-78,9.32815e-12,7.27596e-12,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,inf,STD,   Optimal,   Proved,0,11,5375.39,5374.22,0.983868,0,0,0,0,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__5.txt,inf,STD,Infeasible,        -,1,4,10807.5,10804.8,2.62239,1e+20,-1716,5.82751e+18,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,60.000000,CG,   Optimal,   Proved,0,10,5.13472,4.40594,0.601483,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__1.txt,60.000000,CG,   Optimal,   Proved,1,7,10800.37,10256.85,543.30,-12208.00,-11040.00,10.58,1168.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__4.txt,inf,STD,   Optimal,   Proved,0,5,1.04879,0.798742,0.209027,0,0,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.15,10795.20,4.88,-7285.00,-4186.00,74.03,3099.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,7,10800.34,10774.98,25.14,-2347.00,-1133.00,107.15,1214.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,11,2908.50,2889.57,18.74,-3710.00,-3710.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__7.txt,120.000000,CG,   Optimal,   Proved,1,9,926.30,922.16,4.01,-2263.00,-2263.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,11,8159.78,8133.86,25.62,-3063.00,-3063.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,13,3289.84,3280.43,9.20,-4465.00,-4465.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__5.txt,60.000000,CG,   Optimal,   Proved,0,8,5.46759,4.02139,1.32807,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__2.txt,120.000000,CG,   Optimal,   Proved,0,6,3.08039,2.85677,0.176259,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__9.txt,60.000000,CG,   Optimal,   Proved,0,9,2.85216,2.23288,0.483759,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__7.txt,120.000000,CG,   Optimal,   Proved,1,6,10800.30,10767.55,32.55,-4355.00,-2225.00,95.73,2130.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__1.txt,60.000000,CG,   Optimal,   Proved,1,13,182.58,180.38,2.09,-239.00,-239.00,0.00,0.00,,0,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__3.txt,inf,STD,   Optimal,   Proved,0,5,221.907,214.006,7.84335,-2520,-2520,7.21821e-14,1.81899e-12,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,9,5129.37,5092.11,37.04,-1316.00,-1316.00,0.00,0.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,13,9731.12,9728.65,2.13,0.00,0.00,0.00,0.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,12,1487.49,1420.56,66.68,-1551.00,-1551.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__3.txt,120.000000,CG,   Optimal,   Proved,0,8,8.36829,6.16938,2.06781,-2026,-2026,8.97823e-14,1.81899e-12,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__7.txt,120.000000,CG,   Optimal,   Proved,1,11,10800.41,10785.07,15.04,-1920.00,-534.00,259.55,1386.00,,1,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__9.txt,120.000000,CG,   Optimal,   Proved,0,8,8.51129,6.26201,2.17813,-3012,-3012,3.01957e-14,9.09495e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,21,4797.89,4785.16,12.25,-2555.00,-2555.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__5.txt,120.000000,CG,   Optimal,   Proved,1,7,3202.78,3109.94,92.61,-3259.00,-3259.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,10,2126.71,2120.66,5.89,-2194.00,-2194.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__1.txt,60.000000,CG,   Optimal,   Proved,1,6,495.80,494.41,1.28,0.00,0.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,9,10800.34,10796.23,3.92,-1078.00,-1000.00,7.80,78.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__6.txt,60.000000,CG,   Optimal,   Proved,0,9,14.3992,13.8468,0.445801,0,0,0,0,,1,10,30,3,
